policy	arm_pulled	reward	regret
IndexedUCB	109495	0	0.0104911
IndexedUCB	109492	0	0.0132199
IndexedUCB	109503	0	0.0128271
IndexedUCB	109511	0	0.0149766
IndexedUCB	109502	0	0.0389584
IndexedUCB	109512	0	0.00707958
IndexedUCB	109501	0	0.0101947
IndexedUCB	109514	0	0.0284807
IndexedUCB	109514	0	0.00686383
IndexedUCB	109494	0	0.00779588
IndexedUCB	109509	0	0.0148986
IndexedUCB	109515	0	0.073355
IndexedUCB	109503	0	0
IndexedUCB	109519	0	0.0353085
IndexedUCB	109511	0	0.0132455
IndexedUCB	109453	0	0.0486601
IndexedUCB	109512	0	0.0160612
IndexedUCB	109514	1	0.0284807
IndexedUCB	109514	1	0.0284807
IndexedUCB	109514	0	0.0284807
IndexedUCB	109519	0	0.0133459
IndexedUCB	109453	0	0.00666611
IndexedUCB	109515	0	0.00884482
IndexedUCB	109514	0	0.00981706
IndexedUCB	109473	0	0.0360353
IndexedUCB	109498	0	0.0114467
IndexedUCB	109508	0	0.00529508
IndexedUCB	109494	0	0.000777971
IndexedUCB	109508	0	0.0165401
IndexedUCB	109484	0	0.00953153
IndexedUCB	109513	0	0.00236036
IndexedUCB	109473	0	0.00573678
IndexedUCB	109502	0	0.00753377
IndexedUCB	109519	0	0.0525618
IndexedUCB	109484	0	0.0340802
IndexedUCB	109514	0	0.0284807
IndexedUCB	109514	1	0.0284807
IndexedUCB	109510	0	0
IndexedUCB	109484	0	0.0535884
IndexedUCB	109514	0	0.0284807
IndexedUCB	109492	0	0.0132199
IndexedUCB	109503	0	0.0128271
IndexedUCB	109495	0	0.0104911
IndexedUCB	109453	0	0.0177105
IndexedUCB	109494	0	0.0416231
IndexedUCB	109511	0	0.0149766
IndexedUCB	109514	1	0.0284807
IndexedUCB	109506	0	0.0126482
IndexedUCB	109492	0	0.0809678
IndexedUCB	109502	0	0.00258942
IndexedUCB	109498	0	0.0555823
IndexedUCB	109512	0	0.00707958
IndexedUCB	109501	0	0.0101947
IndexedUCB	109506	0	0.0430702
IndexedUCB	109494	0	0.00779588
IndexedUCB	109501	0	0.0627377
IndexedUCB	109514	0	0.00686383
IndexedUCB	109509	0	0.0157951
IndexedUCB	109514	1	0.0284807
IndexedUCB	109495	0	0.0672162
IndexedUCB	109498	0	0.0114467
IndexedUCB	109484	0	0.00115909
IndexedUCB	109515	0	0.00884482
IndexedUCB	109453	0	0.00666611
IndexedUCB	109473	0	0.0558866
IndexedUCB	109514	0	0.0284807
IndexedUCB	109514	0	0.0284807
IndexedUCB	109492	0	0.0635443
IndexedUCB	109503	0	0.0353478
IndexedUCB	109513	0	0.00455959
IndexedUCB	109514	0	0.0284807
IndexedUCB	109506	0	0.0428681
IndexedUCB	109509	0	0.0148986
IndexedUCB	109514	0	0.0284807
IndexedUCB	109511	1	0.0132455
IndexedUCB	109519	0	0.0133459
IndexedUCB	109514	0	0.0284807
IndexedUCB	109502	0	0.00753377
IndexedUCB	109511	0	0.0132455
IndexedUCB	109511	0	0.0471463
IndexedUCB	109510	0	0.00864214
IndexedUCB	109514	0	0.0284807
IndexedUCB	109514	0	0.0284807
IndexedUCB	109508	0	0.00529508
IndexedUCB	109511	0	0.0132455
IndexedUCB	109510	0	0
IndexedUCB	109511	0	0.0132455
IndexedUCB	109473	0	0.00573678
IndexedUCB	109508	0	0.0340762
IndexedUCB	109511	0	0.0132455
IndexedUCB	109513	0	0.00236036
IndexedUCB	109484	0	0.00953153
IndexedUCB	109514	0	0.0284807
IndexedUCB	109492	0	0.0132199
IndexedUCB	109511	0	0.0149766
IndexedUCB	109503	0	0.0128271
IndexedUCB	109506	0	0.0126482
IndexedUCB	109514	0	0.0284807
IndexedUCB	109495	0	0.0104911
IndexedUCB	109515	0	0.0385284
IndexedUCB	109502	0	0.0389584
IndexedUCB	109514	0	0.0284807
IndexedUCB	109473	0	0.0172018
IndexedUCB	109512	0	0.00707958
IndexedUCB	109495	0	0.0288989
IndexedUCB	109514	0	0.0284807
IndexedUCB	109494	0	0.000777971
IndexedUCB	109514	0	0.018903
IndexedUCB	109514	0	0.00981706
IndexedUCB	109508	0	0.00259729
IndexedUCB	109494	0	0.00779588
IndexedUCB	109514	0	0.0284807
IndexedUCB	109515	0	0.0686491
IndexedUCB	109513	0	0
IndexedUCB	109495	1	0.0512491
IndexedUCB	109495	0	0.0512491
IndexedUCB	109511	0	0.00324998
IndexedUCB	109495	0	0.0512491
IndexedUCB	109501	0	0.0101947
IndexedUCB	109514	0	0.00686383
IndexedUCB	109495	0	0.0512491
IndexedUCB	109498	0	0.0237137
IndexedUCB	109519	0	0.0133459
IndexedUCB	109453	0	0.00666611
IndexedUCB	109515	0	0.00884482
IndexedUCB	109503	0	0
IndexedUCB	109498	0	0.0114467
IndexedUCB	109509	0	0.0148986
IndexedUCB	109514	0	0.0284807
IndexedUCB	109502	0	0.00753377
IndexedUCB	109484	0	0.00953153
IndexedUCB	109473	0	0.00573678
IndexedUCB	109513	0	0.00236036
IndexedUCB	109502	0	0.0392914
IndexedUCB	109509	0	0.0174353
IndexedUCB	109508	0	0.00529508
IndexedUCB	109510	0	0
IndexedUCB	109494	0	0.0280363
IndexedUCB	109492	0	0.0380704
IndexedUCB	109495	0	0.0512491
IndexedUCB	109512	0	0.0160612
IndexedUCB	109495	0	0.0512491
IndexedUCB	109512	0	0.0387683
IndexedUCB	109510	0	0.0243702
IndexedUCB	109508	1	0.0159609
IndexedUCB	109453	0	0.0100525
IndexedUCB	109519	0	0.0353085
IndexedUCB	109495	0	0.0104911
IndexedUCB	109508	0	0.0159609
IndexedUCB	109509	0	0.0603849
IndexedUCB	109506	0	0.0126482
IndexedUCB	109503	0	0.0128271
IndexedUCB	109508	0	0.0159609
IndexedUCB	109501	0	0.0569228
IndexedUCB	109492	0	0.0132199
IndexedUCB	109511	0	0.0149766
IndexedUCB	109512	0	0.00707958
IndexedUCB	109511	0	0.0132455
IndexedUCB	109503	0	0
IndexedUCB	109514	0	0.00686383
IndexedUCB	109508	0	0.0165401
IndexedUCB	109508	1	0.0159609
IndexedUCB	109501	0	0.0101947
IndexedUCB	109508	0	0.0159609
IndexedUCB	109473	0	0.0360353
IndexedUCB	109494	0	0.00779588
IndexedUCB	109498	0	0.0114467
IndexedUCB	109519	0	0.0133459
IndexedUCB	109453	0	0.00666611
IndexedUCB	109501	0	0.0254296
IndexedUCB	109509	0	0.0148986
IndexedUCB	109508	0	0.0159609
IndexedUCB	109506	0	0.017657
IndexedUCB	109484	0	0.0340802
IndexedUCB	109502	1	0.00258942
IndexedUCB	109515	0	0.00884482
IndexedUCB	109484	0	0.00953153
IndexedUCB	109519	0	0.0525618
IndexedUCB	109494	1	0.0201774
IndexedUCB	109502	0	0.00258942
IndexedUCB	109502	0	0.00258942
IndexedUCB	109473	0	0.00573678
IndexedUCB	109508	0	0.0159609
IndexedUCB	109494	0	0.0201774
IndexedUCB	109502	0	0.00258942
IndexedUCB	109502	0	0.00753377
IndexedUCB	109508	0	0.0159609
IndexedUCB	109508	0	0.0159609
IndexedUCB	109453	0	0.0177105
IndexedUCB	109494	0	0.0416231
IndexedUCB	109501	0	0.0394259
IndexedUCB	109510	0	0
IndexedUCB	109513	0	0.00236036
IndexedUCB	109494	0	0.0201774
IndexedUCB	109508	0	0.00529508
IndexedUCB	109512	0	0.00707958
IndexedUCB	109495	0	0.0104911
IndexedUCB	109511	0	0.0149766
IndexedUCB	109502	1	0.00258942
IndexedUCB	109473	0	0.0513396
IndexedUCB	109492	0	0.0132199
IndexedUCB	109503	0	0.0128271
IndexedUCB	109502	0	0.00258942
IndexedUCB	109495	0	0.0512491
IndexedUCB	109506	0	0.0126482
IndexedUCB	109494	0	0.00779588
IndexedUCB	109514	0	0.00686383
IndexedUCB	109501	0	0.0101947
IndexedUCB	109513	0	0.0253484
IndexedUCB	109510	0	0.0350307
IndexedUCB	109494	0	0.0201774
IndexedUCB	109506	0	0.0430702
IndexedUCB	109494	1	0.0201774
IndexedUCB	109512	0	0.0417992
IndexedUCB	109502	0	0.00258942
IndexedUCB	109510	0	0
IndexedUCB	109494	0	0.0201774
IndexedUCB	109494	0	0.0201774
IndexedUCB	109511	0	0.0176941
IndexedUCB	109498	0	0.0555823
IndexedUCB	109513	0	0.00236036
IndexedUCB	109473	0	0.00573678
IndexedUCB	109502	0	0.00753377
IndexedUCB	109508	0	0.00529508
IndexedUCB	109503	0	0.0353478
IndexedUCB	109484	0	0.00953153
IndexedUCB	109492	0	0.0635443
IndexedUCB	109511	0	0.0132455
IndexedUCB	109502	0	0.00258942
IndexedUCB	109494	0	0.0201774
IndexedUCB	109502	0	0.00258942
IndexedUCB	109519	0	0.0133459
IndexedUCB	109509	0	0.0148986
IndexedUCB	109453	0	0.00666611
IndexedUCB	109453	0	0.0177105
IndexedUCB	109502	0	0.00258942
IndexedUCB	109515	0	0.00884482
IndexedUCB	109498	0	0.0114467
IndexedUCB	109512	0	0.00707958
IndexedUCB	109494	0	0.0201774
IndexedUCB	109502	0	0.00258942
IndexedUCB	109519	0	0.0525618
IndexedUCB	109495	0	0.0104911
IndexedUCB	109511	0	0.0149766
IndexedUCB	109492	0	0.0132199
IndexedUCB	109508	0	0.0159609
IndexedUCB	109509	0	0.0157951
IndexedUCB	109502	0	0.0360025
IndexedUCB	109484	0	0.00115909
IndexedUCB	109503	0	0.0128271
IndexedUCB	109508	0	0.0165401
IndexedUCB	109506	0	0.0126482
IndexedUCB	109513	0	0
IndexedUCB	109514	0	0.00686383
IndexedUCB	109484	0	0.0347927
IndexedUCB	109501	0	0.0101947
IndexedUCB	109494	0	0.00779588
IndexedUCB	109473	0	0.00573678
IndexedUCB	109514	0	0.018903
IndexedUCB	109510	0	0
IndexedUCB	109512	0	0.0387683
IndexedUCB	109510	0	0.00864214
IndexedUCB	109513	0	0.00455959
IndexedUCB	109473	0	0.0172018
IndexedUCB	109502	0	0.00753377
IndexedUCB	109484	0	0.00953153
IndexedUCB	109509	0	0.0344973
IndexedUCB	109515	0	0.0385284
IndexedUCB	109513	0	0.00236036
IndexedUCB	109508	0	0.00529508
IndexedUCB	109501	0	0.0569228
IndexedUCB	109453	0	0.00666611
IndexedUCB	109515	0	0.00884482
IndexedUCB	109514	0	0.0402287
IndexedUCB	109509	0	0.0148986
IndexedUCB	109515	0	0.0686491
IndexedUCB	109512	0	0.0458757
IndexedUCB	109519	0	0.0133459
IndexedUCB	109502	0	0.0389584
IndexedUCB	109498	0	0.0114467
IndexedUCB	109512	0	0.00707958
IndexedUCB	109453	0	0.0380794
IndexedUCB	109492	0	0.0773944
IndexedUCB	109495	0	0.0527603
IndexedUCB	109509	0	0.0603849
IndexedUCB	109495	0	0.0104911
IndexedUCB	109492	0	0.0132199
IndexedUCB	109495	0	0.0288989
IndexedUCB	109515	0	0.0761093
IndexedUCB	109506	0	0.0126482
IndexedUCB	109503	0	0.0128271
IndexedUCB	109511	0	0.0149766
IndexedUCB	109501	0	0.0101947
IndexedUCB	109514	0	0.00686383
IndexedUCB	109494	0	0.000777971
IndexedUCB	109502	0	0.00258942
IndexedUCB	109494	0	0.00779588
IndexedUCB	109514	0	0.0284807
IndexedUCB	109514	0	0.00981706
IndexedUCB	109510	0	0
IndexedUCB	109484	0	0.00115909
IndexedUCB	109513	0	0.00236036
IndexedUCB	109484	0	0.00953153
IndexedUCB	109519	0	0.0721313
IndexedUCB	109473	0	0.00573678
IndexedUCB	109498	0	0.0483074
IndexedUCB	109510	0	0.0243702
IndexedUCB	109502	0	0.00753377
IndexedUCB	109484	0	0.0340802
IndexedUCB	109508	0	0.00529508
IndexedUCB	109506	0	0.0448069
IndexedUCB	109509	0	0.0148986
IndexedUCB	109503	0	0
IndexedUCB	109498	0	0.053894
IndexedUCB	109509	0	0.0157951
IndexedUCB	109494	0	0.0280363
IndexedUCB	109503	0	0
IndexedUCB	109510	0	0.0444721
IndexedUCB	109453	0	0.00666611
IndexedUCB	109519	0	0.0353085
IndexedUCB	109473	0	0.0360353
IndexedUCB	109501	0	0.0394259
IndexedUCB	109503	0	0
IndexedUCB	109502	0	0.0392914
IndexedUCB	109511	1	0.0176941
IndexedUCB	109494	0	0.0201774
IndexedUCB	109506	0	0.017657
IndexedUCB	109498	0	0.0114467
IndexedUCB	109515	0	0.00884482
IndexedUCB	109453	0	0.0100525
IndexedUCB	109519	0	0.0133459
IndexedUCB	109509	0	0.0174353
IndexedUCB	109503	0	0.0353478
IndexedUCB	109498	0	0.0555823
IndexedUCB	109512	0	0.00707958
IndexedUCB	109511	0	0.0176941
IndexedUCB	109511	0	0.0149766
IndexedUCB	109495	0	0.0104911
IndexedUCB	109492	0	0.0132199
IndexedUCB	109503	0	0.0128271
IndexedUCB	109511	0	0.0176941
IndexedUCB	109494	0	0.0416231
IndexedUCB	109506	0	0.0126482
IndexedUCB	109501	0	0.0101947
IndexedUCB	109495	0	0.0512491
IndexedUCB	109501	0	0.0254296
IndexedUCB	109514	0	0.00686383
IndexedUCB	109512	0	0.0160612
IndexedUCB	109506	0	0.0430702
IndexedUCB	109494	0	0.00779588
IndexedUCB	109484	0	0.00953153
IndexedUCB	109502	0	0.00753377
IndexedUCB	109492	0	0.0635443
IndexedUCB	109511	0	0.0132455
IndexedUCB	109511	0	0.0176941
IndexedUCB	109453	0	0.0177105
IndexedUCB	109498	0	0.0237137
IndexedUCB	109484	0	0.0340802
IndexedUCB	109511	0	0.0176941
IndexedUCB	109510	0	0
IndexedUCB	109508	0	0.0165401
IndexedUCB	109512	0	0.0417992
IndexedUCB	109492	0	0.0380704
IndexedUCB	109513	0	0.00236036
IndexedUCB	109511	0	0.00324998
IndexedUCB	109473	0	0.00573678
IndexedUCB	109508	1	0.00529508
IndexedUCB	109510	0	0.0350307
IndexedUCB	109508	0	0.00529508
IndexedUCB	109508	0	0.00259729
IndexedUCB	109508	0	0.00529508
IndexedUCB	109473	0	0.0360353
IndexedUCB	109514	0	0.0284807
IndexedUCB	109508	0	0.00529508
IndexedUCB	109508	0	0.00529508
IndexedUCB	109508	1	0.0159609
IndexedUCB	109508	0	0.00529508
IndexedUCB	109508	0	0.00529508
IndexedUCB	109495	0	0.0672162
IndexedUCB	109508	0	0.00529508
IndexedUCB	109508	0	0.00529508
IndexedUCB	109511	0	0.0471463
IndexedUCB	109513	1	0.00455959
IndexedUCB	109508	0	0.00529508
IndexedUCB	109508	0	0.00529508
IndexedUCB	109519	0	0.0525618
IndexedUCB	109508	0	0.0159609
IndexedUCB	109513	0	0.00455959
IndexedUCB	109509	0	0.0148986
IndexedUCB	109513	0	0.00455959
IndexedUCB	109473	0	0.0558866
IndexedUCB	109498	0	0.0114467
IndexedUCB	109453	0	0.00666611
IndexedUCB	109513	0	0
IndexedUCB	109519	0	0.0133459
IndexedUCB	109501	0	0.0569228
IndexedUCB	109515	0	0.00884482
IndexedUCB	109512	0	0.00707958
IndexedUCB	109513	0	0.00455959
IndexedUCB	109508	0	0.00529508
IndexedUCB	109514	0	0.00686383
IndexedUCB	109501	0	0.0101947
IndexedUCB	109494	0	0.00779588
IndexedUCB	109510	0	0.0243702
IndexedUCB	109508	0	0.0159609
IndexedUCB	109503	0	0.0128271
IndexedUCB	109492	0	0.0132199
IndexedUCB	109513	0	0.00455959
IndexedUCB	109511	0	0.0149766
IndexedUCB	109506	0	0.0126482
IndexedUCB	109495	0	0.0104911
IndexedUCB	109508	0	0.0159609
IndexedUCB	109513	0	0.00236036
IndexedUCB	109509	0	0.0603849
IndexedUCB	109502	0	0.00753377
IndexedUCB	109514	0	0.018903
IndexedUCB	109508	0	0.0159609
IndexedUCB	109510	0	0
IndexedUCB	109473	0	0.00573678
IndexedUCB	109513	0	0.00455959
IndexedUCB	109484	0	0.0347927
IndexedUCB	109484	0	0.00953153
IndexedUCB	109502	1	0.0389584
IndexedUCB	109508	0	0.00529508
IndexedUCB	109502	0	0.0389584
IndexedUCB	109515	0	0.0385284
IndexedUCB	109512	0	0.00707958
IndexedUCB	109502	0	0.0389584
IndexedUCB	109515	0	0.00884482
IndexedUCB	109513	0	0.0253484
IndexedUCB	109519	0	0.0133459
IndexedUCB	109498	0	0.0114467
IndexedUCB	109508	0	0.0340762
IndexedUCB	109453	0	0.00666611
IndexedUCB	109509	0	0.0148986
IndexedUCB	109502	0	0.00753377
IndexedUCB	109502	0	0.0389584
IndexedUCB	109513	0	0.00236036
IndexedUCB	109484	0	0.00953153
IndexedUCB	109510	0	0
IndexedUCB	109506	0	0.0428681
IndexedUCB	109473	0	0.0172018
IndexedUCB	109495	0	0.0288989
IndexedUCB	109473	0	0.00573678
IndexedUCB	109502	0	0.0389584
IndexedUCB	109519	0	0.0860854
IndexedUCB	109501	0	0.0101947
IndexedUCB	109484	0	0.0535884
IndexedUCB	109494	0	0.00779588
IndexedUCB	109513	0	0.052577
IndexedUCB	109514	0	0.00686383
IndexedUCB	109492	0	0.0132199
IndexedUCB	109473	0	0.0513396
IndexedUCB	109502	0	0.0389584
IndexedUCB	109503	0	0.0128271
IndexedUCB	109512	0	0.0387683
IndexedUCB	109506	0	0.0126482
IndexedUCB	109503	0	0
IndexedUCB	109510	0	0.00864214
IndexedUCB	109502	0	0.00258942
IndexedUCB	109515	0	0.0686491
IndexedUCB	109495	0	0.0104911
IndexedUCB	109511	0	0.0132455
IndexedUCB	109511	0	0.0149766
IndexedUCB	109506	0	0.0448069
IndexedUCB	109494	0	0.000777971
IndexedUCB	109484	0	0.00115909
IndexedUCB	109512	0	0.00707958
IndexedUCB	109508	0	0.00529508
IndexedUCB	109498	0	0.0483074
IndexedUCB	109453	0	0.00666611
IndexedUCB	109492	0	0.0635443
IndexedUCB	109514	0	0.00981706
IndexedUCB	109509	0	0.0157951
IndexedUCB	109515	0	0.00884482
IndexedUCB	109509	0	0.0148986
IndexedUCB	109498	0	0.0114467
IndexedUCB	109519	0	0.0721313
IndexedUCB	109519	0	0.0133459
IndexedUCB	109509	0	0.0344973
IndexedUCB	109484	0	0.00953153
IndexedUCB	109515	0	0.0761093
IndexedUCB	109510	0	0
IndexedUCB	109473	0	0.00573678
IndexedUCB	109502	0	0.00753377
IndexedUCB	109513	0	0.00236036
IndexedUCB	109502	1	0.0389584
IndexedUCB	109453	0	0.0380794
IndexedUCB	109502	0	0.0389584
IndexedUCB	109514	0	0.00686383
IndexedUCB	109513	0	0.00455959
IndexedUCB	109494	0	0.00779588
IndexedUCB	109515	0	0.073355
IndexedUCB	109495	0	0.0527603
IndexedUCB	109492	0	0.0773944
IndexedUCB	109502	0	0.0389584
IndexedUCB	109501	0	0.0101947
IndexedUCB	109492	0	0.0132199
IndexedUCB	109506	0	0.0126482
IndexedUCB	109503	0	0.0128271
IndexedUCB	109502	0	0.0389584
IndexedUCB	109503	0	0
IndexedUCB	109453	0	0.0486601
IndexedUCB	109502	0	0.0389584
IndexedUCB	109511	0	0.0176941
IndexedUCB	109502	0	0.0389584
IndexedUCB	109495	0	0.0104911
IndexedUCB	109519	0	0.0353085
IndexedUCB	109511	0	0.0149766
IndexedUCB	109501	0	0.0254296
IndexedUCB	109512	0	0.00707958
IndexedUCB	109501	0	0.0627377
IndexedUCB	109512	0	0.0160612
IndexedUCB	109453	0	0.0100525
IndexedUCB	109508	0	0.00529508
IndexedUCB	109519	0	0.0133459
IndexedUCB	109453	0	0.00666611
IndexedUCB	109492	0	0.0809678
IndexedUCB	109515	0	0.00884482
IndexedUCB	109509	0	0.0148986
IndexedUCB	109498	0	0.0114467
IndexedUCB	109498	0	0.0555823
IndexedUCB	109502	0	0.00753377
IndexedUCB	109484	0	0.00953153
IndexedUCB	109506	0	0.017657
IndexedUCB	109513	0	0.00236036
IndexedUCB	109510	0	0
IndexedUCB	109514	0	0.0284807
IndexedUCB	109503	0	0.0353478
IndexedUCB	109503	0	0
IndexedUCB	109473	0	0.00573678
IndexedUCB	109514	0	0.00686383
IndexedUCB	109495	0	0.0512491
IndexedUCB	109494	0	0.00779588
IndexedUCB	109501	0	0.0101947
IndexedUCB	109508	0	0.00529508
IndexedUCB	109502	1	0.0360025
IndexedUCB	109492	0	0.0380704
IndexedUCB	109512	0	0.00707958
IndexedUCB	109506	0	0.0430702
IndexedUCB	109511	0	0.0149766
IndexedUCB	109506	0	0.0126482
IndexedUCB	109510	0	0.0350307
IndexedUCB	109495	0	0.0104911
IndexedUCB	109492	0	0.0132199
IndexedUCB	109503	0	0.0128271
IndexedUCB	109498	0	0.0237137
IndexedUCB	109502	0	0.0360025
IndexedUCB	109498	0	0.0114467
IndexedUCB	109508	0	0.0159609
IndexedUCB	109502	0	0.0360025
IndexedUCB	109519	0	0.0133459
IndexedUCB	109509	0	0.0148986
IndexedUCB	109512	0	0.0417992
IndexedUCB	109453	0	0.00666611
IndexedUCB	109494	0	0.0280363
IndexedUCB	109511	0	0.00324998
IndexedUCB	109502	0	0.0392914
IndexedUCB	109501	0	0.0394259
IndexedUCB	109515	0	0.00884482
IndexedUCB	109502	0	0.00753377
IndexedUCB	109508	0	0.00259729
IndexedUCB	109473	0	0.00573678
IndexedUCB	109494	0	0.0416231
IndexedUCB	109513	0	0.00236036
IndexedUCB	109510	0	0
IndexedUCB	109495	0	0.0288989
IndexedUCB	109484	0	0.00953153
IndexedUCB	109473	0	0.0172018
IndexedUCB	109514	0	0.00686383
IndexedUCB	109501	0	0.0101947
IndexedUCB	109494	0	0.00779588
IndexedUCB	109508	0	0.00529508
IndexedUCB	109484	0	0.0347927
IndexedUCB	109512	1	0.00707958
IndexedUCB	109515	0	0.0385284
IndexedUCB	109512	0	0.00707958
IndexedUCB	109502	0	0.0360025
IndexedUCB	109506	0	0.0448069
IndexedUCB	109512	0	0.00707958
IndexedUCB	109502	0	0.0360025
IndexedUCB	109503	0	0
IndexedUCB	109511	0	0.0176941
IndexedUCB	109510	0	0.00864214
IndexedUCB	109512	0	0.00707958
IndexedUCB	109512	0	0.00707958
IndexedUCB	109510	0	0.0444721
IndexedUCB	109453	0	0.0177105
IndexedUCB	109512	0	0.00707958
IndexedUCB	109502	0	0.00258942
IndexedUCB	109494	1	0.000777971
IndexedUCB	109502	0	0.0389584
IndexedUCB	109494	0	0.000777971
IndexedUCB	109512	0	0.0458757
IndexedUCB	109494	0	0.000777971
IndexedUCB	109494	0	0.000777971
IndexedUCB	109498	0	0.053894
IndexedUCB	109494	0	0.000777971
IndexedUCB	109514	0	0.0284807
IndexedUCB	109512	0	0.00707958
IndexedUCB	109473	0	0.0513396
IndexedUCB	109513	0	0.0253484
IndexedUCB	109519	0	0.0525618
IndexedUCB	109498	0	0.0483074
IndexedUCB	109512	0	0.00707958
IndexedUCB	109473	0	0.0360353
IndexedUCB	109508	0	0.0165401
IndexedUCB	109484	0	0.0340802
IndexedUCB	109519	0	0.0721313
IndexedUCB	109514	0	0.0402287
IndexedUCB	109511	0	0.0132455
IndexedUCB	109508	0	0.0159609
IndexedUCB	109512	0	0.00707958
IndexedUCB	109512	0	0.00707958
IndexedUCB	109494	0	0.000777971
IndexedUCB	109512	0	0.00707958
IndexedUCB	109510	0	0.0350307
IndexedUCB	109509	0	0.0603849
IndexedUCB	109506	0	0.0126482
IndexedUCB	109511	0	0.0149766
IndexedUCB	109515	0	0.0686491
IndexedUCB	109492	0	0.0132199
IndexedUCB	109484	0	0.00115909
IndexedUCB	109503	0	0.0128271
IndexedUCB	109512	0	0.0417992
IndexedUCB	109495	0	0.0104911
IndexedUCB	109514	0	0.018903
IndexedUCB	109513	0	0
IndexedUCB	109512	0	0.00707958
IndexedUCB	109501	0	0.0569228
IndexedUCB	109519	0	0.0133459
IndexedUCB	109510	0	0.0243702
IndexedUCB	109509	0	0.0148986
IndexedUCB	109453	0	0.00666611
IndexedUCB	109509	1	0.0174353
IndexedUCB	109498	0	0.0114467
IndexedUCB	109515	0	0.00884482
IndexedUCB	109513	0	0.00236036
IndexedUCB	109510	0	0
IndexedUCB	109473	0	0.00573678
IndexedUCB	109502	0	0.00753377
IndexedUCB	109484	0	0.00953153
IndexedUCB	109508	0	0.00529508
IndexedUCB	109501	0	0.0101947
IndexedUCB	109494	0	0.00779588
IndexedUCB	109514	0	0.00981706
IndexedUCB	109514	0	0.00686383
IndexedUCB	109512	0	0.00707958
IndexedUCB	109506	0	0.0126482
IndexedUCB	109511	0	0.0149766
IndexedUCB	109512	0	0.0387683
IndexedUCB	109509	1	0.0174353
IndexedUCB	109495	0	0.0104911
IndexedUCB	109503	0	0.0128271
IndexedUCB	109509	0	0.0157951
IndexedUCB	109509	0	0.0174353
IndexedUCB	109495	1	0.0527603
IndexedUCB	109492	0	0.0132199
IndexedUCB	109503	0	0.0353478
IndexedUCB	109492	0	0.0635443
IndexedUCB	109513	0	0.00455959
IndexedUCB	109509	0	0.0148986
IndexedUCB	109515	0	0.00884482
IndexedUCB	109519	0	0.0133459
IndexedUCB	109506	0	0.0430702
IndexedUCB	109494	0	0.000777971
IndexedUCB	109495	0	0.0527603
IndexedUCB	109495	0	0.0527603
IndexedUCB	109453	0	0.00666611
IndexedUCB	109494	0	0.0416231
IndexedUCB	109498	0	0.0555823
IndexedUCB	109484	0	0.00115909
IndexedUCB	109498	0	0.0114467
IndexedUCB	109495	0	0.0512491
IndexedUCB	109510	0	0
IndexedUCB	109473	0	0.00573678
IndexedUCB	109509	0	0.0174353
IndexedUCB	109509	0	0.0174353
IndexedUCB	109495	0	0.0527603
IndexedUCB	109495	0	0.0527603
IndexedUCB	109453	0	0.0177105
IndexedUCB	109513	0	0.00236036
IndexedUCB	109495	0	0.0527603
IndexedUCB	109501	0	0.0254296
IndexedUCB	109484	0	0.00953153
IndexedUCB	109502	0	0.00753377
IndexedUCB	109508	0	0.00529508
IndexedUCB	109503	0	0
IndexedUCB	109511	0	0.0132455
IndexedUCB	109519	0	0.0525618
IndexedUCB	109512	0	0.0160612
IndexedUCB	109453	0	0.0100525
IndexedUCB	109501	0	0.0101947
IndexedUCB	109515	0	0.0761093
IndexedUCB	109484	0	0.0340802
IndexedUCB	109509	0	0.0344973
IndexedUCB	109514	0	0.00686383
IndexedUCB	109494	0	0.00779588
IndexedUCB	109506	0	0.017657
IndexedUCB	109512	0	0.00707958
IndexedUCB	109511	0	0.0149766
IndexedUCB	109492	0	0.0132199
IndexedUCB	109503	0	0.0128271
IndexedUCB	109509	0	0.0174353
IndexedUCB	109502	0	0.0389584
IndexedUCB	109509	0	0.0174353
IndexedUCB	109495	0	0.0104911
IndexedUCB	109508	0	0.0165401
IndexedUCB	109506	0	0.0126482
IndexedUCB	109492	0	0.0773944
IndexedUCB	109453	1	0.0380794
IndexedUCB	109519	0	0.0353085
IndexedUCB	109509	0	0.0148986
IndexedUCB	109473	0	0.0360353
IndexedUCB	109453	0	0.0380794
IndexedUCB	109514	0	0.018903
IndexedUCB	109515	0	0.00884482
IndexedUCB	109453	0	0.00666611
IndexedUCB	109498	0	0.0114467
IndexedUCB	109453	0	0.0380794
IndexedUCB	109519	0	0.0133459
IndexedUCB	109484	0	0.00953153
IndexedUCB	109502	0	0.00753377
IndexedUCB	109509	0	0.0174353
IndexedUCB	109502	0	0.00258942
IndexedUCB	109513	0	0.00236036
IndexedUCB	109495	0	0.0288989
IndexedUCB	109473	0	0.0172018
IndexedUCB	109473	0	0.00573678
IndexedUCB	109494	0	0.0201774
IndexedUCB	109510	0	0
IndexedUCB	109501	0	0.0569228
IndexedUCB	109453	0	0.0380794
IndexedUCB	109510	0	0.0243702
IndexedUCB	109508	0	0.00529508
IndexedUCB	109514	0	0.00686383
IndexedUCB	109503	0	0
IndexedUCB	109515	0	0.0686491
IndexedUCB	109494	0	0.00779588
IndexedUCB	109509	0	0.0603849
IndexedUCB	109501	0	0.0101947
IndexedUCB	109453	0	0.0380794
IndexedUCB	109512	0	0.00707958
